date                   ,end_date               ,label
2020-03-26 12:36:00.121,2020-03-26 12:37:46.779,Toilette
2020-03-26 12:37:36.613,2020-03-26 12:37:50.316,Couloir principal
2020-03-26 12:37:50.316,2020-03-26 12:38:40.428,Coin cuisine
2020-03-26 12:38:40.428,2020-03-26 12:38:45.332,Placard cuisine
2020-03-26 13:29:32.417,2020-03-26 13:29:42.870,Couloir principal
2020-03-26 13:29:48.461,2020-03-26 13:30:50.791,Coin cuisine
2020-03-26 13:32:02.819,2020-03-26 13:32:14.329,Réfrigérateur
2020-03-26 13:32:17.247,2020-03-26 13:33:50.847,Coin cuisine
2020-03-26 13:33:50.847,2020-03-26 13:34:03.210,Placard cuisine
2020-03-26 13:34:03.210,2020-03-26 13:42:34.108,Coin cuisine
2020-03-26 13:42:34.108,2020-03-26 13:42:36.469,Placard cuisine
2020-03-26 13:42:36.469,2020-03-26 13:43:18.130,Coin cuisine
2020-03-26 15:26:02.359,2020-03-26 15:26:06.464,Couloir principal
2020-03-26 15:26:06.464,2020-03-26 15:27:40.137,Toilette
2020-03-26 15:27:40.137,2020-03-26 15:27:59.006,Coin cuisine
2020-03-26 15:27:57.854,2020-03-26 15:28:10.209,Couloir principal
2020-03-26 15:27:59.006,2020-03-26 15:30:24.638,Coin cuisine
2020-03-26 15:30:24.638,2020-03-26 15:32:27.201,Couloir principal
2020-03-26 16:46:53.688,2020-03-26 16:47:07.042,Placard cuisine
2020-03-26 16:47:07.042,2020-03-26 16:53:03.339,Coin cuisine
2020-03-26 16:53:03.339,2020-03-26 16:53:12.317,Placard cuisine
2020-03-26 16:53:12.317,2020-03-26 16:54:25.664,Coin cuisine
2020-03-26 16:54:27.357,2020-03-26 16:55:54.354,Couloir principal
2020-03-26 16:54:29.039,2020-03-26 16:56:00.191,Toilette
2020-03-26 16:55:54.354,2020-03-26 16:56:01.247,Couloir principal
2020-03-26 16:56:01.247,2020-03-26 16:56:41.610,Coin cuisine
2020-03-26 16:56:41.610,2020-03-26 16:58:22.273,Terrasse
2020-03-26 17:45:25.783,2020-03-26 17:45:35.569,Couloir principal
2020-03-26 17:45:35.569,2020-03-26 17:45:44.517,Chambre 2
2020-03-26 18:30:46.611,2020-03-26 18:32:18.267,Couloir principal
2020-03-26 18:30:50.561,2020-03-26 18:32:29.678,Toilette
2020-03-26 18:32:29.678,2020-03-26 18:33:16.421,Chambre à coucher
2020-03-26 18:33:16.421,2020-03-26 18:34:02.388,Couloir principal
2020-03-26 18:34:08.353,2020-03-26 18:47:57.354,Coin cuisine
2020-03-26 18:47:57.354,2020-03-26 18:48:50.995,Placard cuisine
2020-03-26 18:48:50.995,2020-03-26 18:48:57.884,Réfrigérateur
2020-03-26 18:48:57.884,2020-03-26 18:52:21.460,Coin cuisine
2020-03-26 19:31:31.522,2020-03-26 19:32:15.894,Réfrigérateur
2020-03-26 19:32:46.029,2020-03-26 19:32:54.838,Coin cuisine
2020-03-26 19:32:54.838,2020-03-26 19:33:00.734,Placard cuisine
2020-03-26 19:33:00.734,2020-03-26 19:43:03.268,Coin cuisine
2020-03-26 19:49:53.484,2020-03-26 19:58:19.599,Coin cuisine
2020-03-26 19:58:19.599,2020-03-26 19:58:38.455,Couloir principal
2020-03-26 19:58:21.061,2020-03-26 20:00:01.404,Chambre 2
2020-03-26 19:58:38.455,2020-03-26 20:00:09.043,Toilette
2020-03-26 20:00:09.043,2020-03-26 20:01:52.678,Chambre à coucher
2020-03-26 20:01:52.678,2020-03-26 20:03:24.798,Couloir principal
2020-03-26 20:49:54.855,2020-03-26 20:50:21.851,Placard cuisine
2020-03-26 20:50:21.851,2020-03-26 20:50:45.346,Coin cuisine
2020-03-26 21:01:36.634,2020-03-26 21:16:05.888,Coin cuisine
2020-03-26 21:16:43.629,2020-03-26 21:16:53.055,Placard cuisine
2020-03-26 22:35:33.499,2020-03-26 22:35:43.971,Placard cuisine
2020-03-26 22:35:49.335,2020-03-26 22:43:17.536,Coin cuisine
2020-03-26 22:51:35.000,2020-03-26 23:02:45.660,Chambre à coucher
2020-03-26 23:02:45.660,2020-03-26 23:03:55.383,Toilette
2020-03-26 23:02:47.027,2020-03-26 23:03:58.360,Couloir principal
2020-03-26 23:03:58.360,2020-03-26 23:05:16.845,Coin cuisine
2020-03-26 23:05:16.845,2020-03-26 23:05:52.359,Couloir principal
2020-03-26 23:05:52.359,2020-03-27 04:49:01.798,Chambre à coucher
2020-03-27 04:49:13.896,2020-03-27 04:50:33.091,Toilette
2020-03-27 04:50:39.674,2020-03-27 07:37:42.521,Chambre à coucher
2020-03-27 07:37:42.521,2020-03-27 07:40:40.201,Toilette
2020-03-27 07:40:40.201,2020-03-27 07:40:54.608,Chambre à coucher
2020-03-27 07:40:54.608,2020-03-27 07:45:19.218,Couloir principal
2020-03-27 07:45:19.218,2020-03-27 07:51:04.699,Coin cuisine
2020-03-27 07:51:04.699,2020-03-27 07:51:14.168,Placard cuisine
2020-03-27 07:51:14.168,2020-03-27 07:51:26.313,Coin cuisine
2020-03-27 07:51:26.313,2020-03-27 07:52:09.927,Placard cuisine
2020-03-27 07:52:09.927,2020-03-27 07:53:53.168,Coin cuisine
2020-03-27 07:53:53.168,2020-03-27 07:54:00.462,Couloir principal
2020-03-27 07:54:00.462,2020-03-27 07:54:22.113,Chambre 2
2020-03-27 08:56:15.579,2020-03-27 08:56:18.653,Couloir principal
2020-03-27 08:56:22.839,2020-03-27 09:03:48.823,Coin cuisine
2020-03-27 09:03:48.823,2020-03-27 09:03:59.093,Couloir principal
2020-03-27 09:03:59.093,2020-03-27 09:09:16.569,Chambre à coucher
2020-03-27 09:09:16.569,2020-03-27 09:09:54.006,Couloir principal
2020-03-27 09:09:54.006,2020-03-27 09:10:46.996,Coin cuisine
2020-03-27 09:40:02.238,2020-03-27 09:40:56.916,Coin cuisine
2020-03-27 09:40:56.916,2020-03-27 09:41:26.901,Réfrigérateur
2020-03-27 09:41:13.134,2020-03-27 09:41:31.580,Coin cuisine
2020-03-27 09:41:33.671,2020-03-27 09:42:52.176,Couloir principal
2020-03-27 09:42:56.417,2020-03-27 09:43:06.789,Coin cuisine
2020-03-27 09:50:06.585,2020-03-27 10:28:38.904,Sortie de maison
2020-03-27 10:35:15.022,2020-03-27 10:48:23.833,Coin cuisine
2020-03-27 10:48:23.833,2020-03-27 10:49:55.363,Réfrigérateur
2020-03-27 10:49:39.820,2020-03-27 10:50:49.290,Coin cuisine
2020-03-27 10:50:49.290,2020-03-27 10:51:25.528,Réfrigérateur
2020-03-27 10:51:38.542,2020-03-27 10:53:06.095,Coin cuisine
2020-03-27 10:53:06.095,2020-03-27 10:55:45.589,Réfrigérateur
2020-03-27 10:55:45.589,2020-03-27 10:55:50.470,Placard cuisine
2020-03-27 10:55:51.431,2020-03-27 10:56:27.976,Coin cuisine
2020-03-27 10:58:36.928,2020-03-27 11:05:19.630,Coin cuisine
2020-03-27 11:05:26.027,2020-03-27 11:06:13.299,Couloir principal
2020-03-27 11:06:29.427,2020-03-27 11:19:53.244,Coin cuisine
2020-03-27 11:19:53.244,2020-03-27 11:20:01.692,Placard cuisine
2020-03-27 11:20:01.692,2020-03-27 11:20:12.290,Coin cuisine
2020-03-27 11:20:12.290,2020-03-27 11:20:20.326,Placard cuisine
2020-03-27 11:20:20.326,2020-03-27 11:26:53.654,Coin cuisine
2020-03-27 11:54:28.205,2020-03-27 11:55:52.237,Coin cuisine
2020-03-27 12:34:21.618,2020-03-27 12:34:21.737,Placard cuisine
2020-03-27 13:06:44.415,2020-03-27 13:09:20.600,Réfrigérateur
2020-03-27 13:09:20.600,2020-03-27 13:09:28.133,Coin cuisine
2020-03-27 13:09:28.133,2020-03-27 13:09:50.575,Placard cuisine
2020-03-27 13:09:50.575,2020-03-27 13:11:57.721,Coin cuisine
2020-03-27 13:14:16.363,2020-03-27 13:17:40.389,Coin cuisine
2020-03-27 13:17:40.389,2020-03-27 13:19:19.993,Placard cuisine
2020-03-27 13:19:19.993,2020-03-27 13:20:37.407,Coin cuisine
2020-03-27 13:21:18.951,2020-03-27 13:21:24.465,Coin cuisine
2020-03-27 13:21:22.552,2020-03-27 13:22:45.542,Couloir principal
2020-03-27 13:21:24.465,2020-03-27 13:22:54.614,Toilette
2020-03-27 13:22:54.614,2020-03-27 13:22:59.520,Couloir principal
2020-03-27 13:22:59.520,2020-03-27 13:24:48.352,Chambre 2
2020-03-27 13:24:10.850,2020-03-27 13:24:52.843,Couloir principal
2020-03-27 13:24:48.352,2020-03-27 13:24:54.186,Coin cuisine
2020-03-27 13:24:52.843,2020-03-27 13:25:14.303,Chambre 2
2020-03-27 13:25:14.303,2020-03-27 13:45:15.272,Coin cuisine
2020-03-27 13:45:15.272,2020-03-27 13:46:20.126,Placard cuisine
2020-03-27 13:46:20.126,2020-03-27 13:49:15.151,Coin cuisine
2020-03-27 13:49:15.151,2020-03-27 13:49:27.965,Placard cuisine
2020-03-27 15:41:59.935,2020-03-27 15:42:04.098,Couloir principal
2020-03-27 16:16:12.572,2020-03-27 16:16:54.667,Coin cuisine
2020-03-27 16:17:23.557,2020-03-27 16:17:52.519,Réfrigérateur
2020-03-27 16:18:01.489,2020-03-27 16:18:11.462,Coin cuisine
2020-03-27 16:21:03.275,2020-03-27 16:29:43.390,Terrasse
2020-03-27 17:41:59.798,2020-03-27 17:42:12.859,Placard cuisine
2020-03-27 17:42:12.859,2020-03-27 17:43:13.330,Coin cuisine
2020-03-27 17:43:13.330,2020-03-27 17:43:21.059,Couloir principal
2020-03-27 17:43:21.059,2020-03-27 17:44:56.050,Toilette
2020-03-27 17:44:29.912,2020-03-27 17:44:57.055,Coin cuisine
2020-03-27 17:44:56.050,2020-03-27 17:45:36.167,Couloir principal
2020-03-27 17:45:36.167,2020-03-27 17:47:44.623,Coin cuisine
2020-03-27 17:47:44.623,2020-03-27 17:50:56.445,Réfrigérateur
2020-03-27 19:49:14.223,2020-03-27 19:49:19.619,Couloir principal
2020-03-27 19:55:00.802,2020-03-27 19:55:13.096,Chambre à coucher
2020-03-27 19:55:13.096,2020-03-27 19:58:15.028,Toilette
2020-03-27 19:58:15.028,2020-03-27 19:58:18.420,Couloir principal
2020-03-27 19:58:25.177,2020-03-27 20:00:14.238,Coin cuisine
2020-03-27 20:00:14.238,2020-03-27 20:04:55.110,Terrasse
2020-03-27 20:04:55.110,2020-03-27 20:08:22.633,Coin cuisine
2020-03-27 20:08:48.540,2020-03-27 20:09:03.526,Réfrigérateur
2020-03-27 20:09:21.400,2020-03-27 20:09:29.210,Coin cuisine
2020-03-27 20:09:29.210,2020-03-27 20:10:02.752,Placard cuisine
2020-03-27 20:10:02.752,2020-03-27 20:17:33.345,Coin cuisine
2020-03-27 20:17:33.345,2020-03-27 20:19:03.481,Réfrigérateur
2020-03-27 20:18:39.834,2020-03-27 20:27:59.435,Coin cuisine
2020-03-27 20:28:34.594,2020-03-27 20:53:44.765,Coin cuisine
2020-03-27 20:53:44.765,2020-03-27 20:53:53.345,Placard cuisine
2020-03-27 20:53:53.345,2020-03-27 20:56:09.684,Coin cuisine
2020-03-27 20:56:27.482,2020-03-27 20:58:25.856,Couloir principal
2020-03-27 22:30:51.567,2020-03-27 22:31:04.934,Couloir principal
2020-03-27 22:31:04.934,2020-03-27 22:33:27.482,Toilette
2020-03-27 22:33:27.482,2020-03-27 22:33:50.645,Chambre à coucher
2020-03-27 22:41:19.159,2020-03-27 22:41:22.782,Coin cuisine
2020-03-28 00:27:49.777,2020-03-28 00:27:53.522,Couloir principal
2020-03-28 00:27:52.436,2020-03-28 00:31:13.157,Coin cuisine
2020-03-28 00:27:53.522,2020-03-28 00:32:24.649,Toilette
2020-03-28 00:31:13.157,2020-03-28 00:32:32.333,Salle de bain
2020-03-28 00:32:32.333,2020-03-28 03:03:03.959,Chambre à coucher
2020-03-28 03:03:03.959,2020-03-28 03:04:50.327,Toilette
2020-03-28 03:04:50.327,2020-03-28 08:20:29.536,Chambre à coucher
2020-03-28 08:26:15.191,2020-03-28 08:26:57.677,Coin cuisine
2020-03-28 08:26:19.601,2020-03-28 08:32:15.773,Terrasse
2020-03-28 08:32:15.773,2020-03-28 08:36:47.258,Coin cuisine
2020-03-28 08:37:14.077,2020-03-28 08:38:14.525,Placard cuisine
2020-03-28 09:18:56.397,2020-03-28 09:19:47.665,Couloir principal
2020-03-28 09:18:58.570,2020-03-28 09:19:58.956,Toilette
2020-03-28 09:19:58.956,2020-03-28 11:10:56.859,Chambre à coucher
2020-03-28 11:10:56.859,2020-03-28 11:15:05.852,Chambre 2
2020-03-28 11:15:01.175,2020-03-28 11:15:14.661,Couloir principal
2020-03-28 11:15:14.661,2020-03-28 11:29:31.477,Coin cuisine
2020-03-28 11:29:33.672,2020-03-28 11:29:40.175,Couloir principal
2020-03-28 11:29:40.175,2020-03-28 11:31:04.445,Toilette
2020-03-28 11:31:04.445,2020-03-28 11:31:27.850,Couloir principal
2020-03-28 12:13:54.036,2020-03-28 12:14:25.212,Réfrigérateur
2020-03-28 12:15:31.841,2020-03-28 12:19:04.351,Coin cuisine
2020-03-28 12:19:13.388,2020-03-28 12:29:01.688,Coin cuisine
2020-03-28 12:29:01.688,2020-03-28 12:29:01.804,Couloir principal
2020-03-28 12:29:06.830,2020-03-28 12:32:10.996,Couloir principal
2020-03-28 12:32:11.876,2020-03-28 12:46:22.695,Coin cuisine
2020-03-28 12:46:38.258,2020-03-28 12:46:40.145,Réfrigérateur
2020-03-28 14:11:23.511,2020-03-28 14:11:38.609,Placard cuisine
2020-03-28 15:06:26.323,2020-03-28 15:06:31.004,Couloir principal
2020-03-28 15:06:28.113,2020-03-28 15:10:39.517,Coin cuisine
2020-03-28 15:06:31.004,2020-03-28 15:12:39.210,Toilette
2020-03-28 15:12:39.210,2020-03-28 15:12:43.247,Chambre à coucher
2020-03-28 15:12:43.247,2020-03-28 15:15:48.392,Couloir principal
2020-03-28 15:15:48.392,2020-03-28 15:18:28.017,Coin cuisine
2020-03-28 15:18:43.642,2020-03-28 15:22:20.935,Couloir principal
2020-03-28 15:28:02.632,2020-03-28 16:15:24.753,Sortie de maison
2020-03-28 16:15:24.753,2020-03-28 16:19:07.850,Couloir principal
2020-03-28 16:19:07.850,2020-03-28 16:19:41.380,Coin cuisine
2020-03-28 16:19:41.380,2020-03-28 16:22:21.608,Réfrigérateur
2020-03-28 16:22:21.608,2020-03-28 16:29:01.315,Coin cuisine
2020-03-28 16:29:05.439,2020-03-28 16:29:11.799,Couloir principal
2020-03-28 16:29:11.799,2020-03-28 16:29:49.851,Coin cuisine
2020-03-28 16:29:49.851,2020-03-28 16:32:27.582,Couloir principal
2020-03-28 16:32:27.582,2020-03-28 16:32:37.337,Coin cuisine
2020-03-28 16:33:19.553,2020-03-28 16:41:04.460,Coin cuisine
2020-03-28 16:48:09.304,2020-03-28 16:59:23.396,Coin cuisine
2020-03-28 16:59:23.396,2020-03-28 16:59:47.343,Placard cuisine
2020-03-28 16:59:35.065,2020-03-28 16:59:49.135,Coin cuisine
2020-03-28 16:59:47.343,2020-03-28 17:00:06.823,Placard cuisine
2020-03-28 17:56:03.808,2020-03-28 17:58:00.984,Réfrigérateur
2020-03-28 17:57:25.843,2020-03-28 17:58:23.839,Placard cuisine
2020-03-28 17:58:23.839,2020-03-28 17:58:35.821,Coin cuisine
2020-03-28 17:58:53.813,2020-03-28 17:59:12.316,Placard cuisine
2020-03-28 17:59:15.022,2020-03-28 18:02:46.166,Coin cuisine
2020-03-28 18:03:10.755,2020-03-28 18:04:10.269,Couloir principal
2020-03-28 18:03:14.796,2020-03-28 18:07:13.164,Chambre 2
2020-03-28 18:04:10.269,2020-03-28 18:11:03.541,Toilette
2020-03-28 18:07:13.164,2020-03-28 18:11:43.902,Couloir principal
2020-03-28 18:45:28.475,2020-03-28 18:45:38.377,Placard cuisine
2020-03-28 18:45:38.377,2020-03-28 18:52:37.332,Coin cuisine
2020-03-28 19:29:24.018,2020-03-28 19:30:56.756,Coin cuisine
2020-03-28 19:30:56.756,2020-03-28 19:31:05.198,Placard cuisine
2020-03-28 19:31:05.198,2020-03-28 19:31:48.838,Coin cuisine
2020-03-28 19:31:48.838,2020-03-28 19:32:10.309,Réfrigérateur
2020-03-28 19:32:10.309,2020-03-28 19:34:16.571,Coin cuisine
2020-03-28 19:49:27.591,2020-03-28 19:50:11.376,Réfrigérateur
2020-03-28 19:50:11.376,2020-03-28 19:50:19.531,Coin cuisine
2020-03-28 19:50:15.385,2020-03-28 19:50:31.565,Placard cuisine
2020-03-28 19:50:31.565,2020-03-28 19:51:11.985,Coin cuisine
2020-03-28 19:51:11.985,2020-03-28 19:51:25.190,Placard cuisine
2020-03-28 19:51:25.190,2020-03-28 19:52:37.824,Coin cuisine
2020-03-28 19:52:37.824,2020-03-28 19:52:46.263,Placard cuisine
2020-03-28 19:52:46.263,2020-03-28 19:53:07.119,Coin cuisine
2020-03-28 19:53:07.119,2020-03-28 19:59:53.161,Terrasse
2020-03-28 19:59:53.161,2020-03-28 20:00:20.017,Coin cuisine
2020-03-28 20:00:20.017,2020-03-28 20:00:52.123,Placard cuisine
2020-03-28 20:00:52.123,2020-03-28 20:00:57.571,Coin cuisine
2020-03-28 20:00:57.571,2020-03-28 20:01:09.537,Placard cuisine
2020-03-28 21:21:58.409,2020-03-28 21:22:13.813,Couloir principal
2020-03-28 22:07:22.613,2020-03-28 22:09:14.997,Couloir principal
2020-03-28 22:07:25.899,2020-03-28 22:09:16.625,Toilette
2020-03-28 22:09:14.997,2020-03-28 22:09:19.661,Couloir principal
2020-03-28 23:03:16.811,2020-03-28 23:03:59.926,Couloir principal
2020-03-28 23:03:59.926,2020-03-28 23:05:16.465,Chambre à coucher
2020-03-28 23:05:16.465,2020-03-28 23:09:02.292,Couloir principal
2020-03-28 23:09:02.292,2020-03-28 23:10:14.293,Coin cuisine
2020-03-28 23:10:14.293,2020-03-28 23:10:23.908,Réfrigérateur
2020-03-28 23:10:23.908,2020-03-28 23:13:59.917,Coin cuisine
2020-03-28 23:13:59.917,2020-03-28 23:14:13.237,Placard cuisine
2020-03-28 23:14:07.803,2020-03-28 23:14:14.218,Coin cuisine
2020-03-28 23:14:13.237,2020-03-28 23:15:16.053,Placard cuisine
2020-03-28 23:15:16.053,2020-03-28 23:16:56.520,Coin cuisine
2020-03-28 23:16:56.520,2020-03-28 23:19:59.578,Couloir principal
2020-03-28 23:17:03.062,2020-03-28 23:31:23.530,Chambre à coucher
2020-03-28 23:31:34.930,2020-03-29 07:53:48.057,Chambre à coucher
2020-03-29 07:53:48.057,2020-03-29 07:55:35.203,Toilette
2020-03-29 07:55:35.203,2020-03-29 10:09:57.104,Chambre à coucher
2020-03-29 10:09:57.104,2020-03-29 10:13:29.427,Toilette
2020-03-29 10:13:29.427,2020-03-29 10:14:49.575,Chambre à coucher
2020-03-29 10:17:25.188,2020-03-29 10:17:48.909,Couloir principal
2020-03-29 10:17:57.965,2020-03-29 10:23:46.033,Coin cuisine
2020-03-29 10:23:46.033,2020-03-29 10:23:51.455,Placard cuisine
2020-03-29 10:23:51.455,2020-03-29 10:24:01.962,Coin cuisine
2020-03-29 10:24:01.962,2020-03-29 10:24:04.818,Placard cuisine
2020-03-29 10:24:04.818,2020-03-29 10:31:35.814,Coin cuisine
2020-03-29 10:31:35.814,2020-03-29 10:32:35.112,Réfrigérateur
2020-03-29 10:32:35.112,2020-03-29 10:32:45.072,Coin cuisine
2020-03-29 10:32:45.072,2020-03-29 10:32:52.453,Couloir principal
2020-03-29 10:32:52.453,2020-03-29 10:33:07.677,Chambre à coucher
2020-03-29 10:33:07.677,2020-03-29 10:35:06.983,Couloir principal
2020-03-29 10:35:13.761,2020-03-29 10:55:25.019,Coin cuisine
2020-03-29 10:55:25.019,2020-03-29 10:57:39.587,Réfrigérateur
2020-03-29 10:56:01.532,2020-03-29 10:58:55.004,Coin cuisine
2020-03-29 10:57:39.587,2020-03-29 10:58:56.641,Couloir principal
2020-03-29 10:58:56.641,2020-03-29 10:59:15.610,Coin cuisine
2020-03-29 10:59:07.567,2020-03-29 10:59:24.081,Couloir principal
2020-03-29 10:59:24.081,2020-03-29 11:40:29.411,Chambre à coucher
2020-03-29 11:41:41.737,2020-03-29 11:42:38.003,Chambre à coucher
2020-03-29 11:43:18.960,2020-03-29 11:43:31.964,Toilette
2020-03-29 11:43:31.964,2020-03-29 11:44:43.789,Couloir principal
2020-03-29 11:44:29.448,2020-03-29 11:45:03.315,Coin cuisine
2020-03-29 11:45:03.315,2020-03-29 11:46:17.299,Terrasse
2020-03-29 11:46:17.299,2020-03-29 11:46:25.415,Coin cuisine
2020-03-29 11:46:25.415,2020-03-29 11:47:39.410,Couloir principal
2020-03-29 11:47:56.308,2020-03-29 12:02:36.327,Coin cuisine
2020-03-29 12:02:36.327,2020-03-29 12:04:49.413,Couloir principal
2020-03-29 12:04:52.924,2020-03-29 12:07:48.486,Chambre à coucher
2020-03-29 12:19:03.157,2020-03-29 12:21:16.771,Chambre à coucher
2020-03-29 12:30:39.197,2020-03-29 12:30:42.572,Couloir principal
2020-03-29 13:12:15.327,2020-03-29 13:12:31.244,Placard cuisine
2020-03-29 13:12:31.244,2020-03-29 13:15:04.138,Coin cuisine
2020-03-29 13:15:04.138,2020-03-29 13:15:46.759,Placard cuisine
2020-03-29 13:15:46.759,2020-03-29 13:18:32.503,Coin cuisine
2020-03-29 13:33:07.614,2020-03-29 13:58:47.820,Coin cuisine
2020-03-29 13:58:47.820,2020-03-29 13:58:54.956,Couloir principal
2020-03-29 13:58:54.956,2020-03-29 14:00:28.896,Couloir principal
2020-03-29 13:58:59.588,2020-03-29 14:02:43.018,Toilette
2020-03-29 14:00:28.896,2020-03-29 14:02:45.899,Couloir principal
2020-03-29 14:02:45.899,2020-03-29 14:09:41.047,Coin cuisine
2020-03-29 16:08:43.593,2020-03-29 16:13:33.984,Coin cuisine
2020-03-29 16:13:33.984,2020-03-29 16:13:54.257,Couloir principal
2020-03-29 16:13:54.257,2020-03-29 16:18:11.106,Toilette
2020-03-29 16:25:42.037,2020-03-29 16:28:32.113,Couloir principal
2020-03-29 16:28:31.162,2020-03-29 16:28:40.264,Chambre 2
2020-03-29 19:37:32.016,2020-03-29 19:37:35.950,Couloir principal
2020-03-29 19:40:31.210,2020-03-29 19:41:41.939,Chambre à coucher
2020-03-29 19:41:41.939,2020-03-29 19:42:11.937,Couloir principal
2020-03-29 19:42:11.937,2020-03-29 19:42:15.346,Chambre 2
2020-03-29 19:42:16.205,2020-03-29 19:42:19.130,Couloir principal
2020-03-29 19:42:19.130,2020-03-29 19:49:27.173,Terrasse
2020-03-29 19:49:27.173,2020-03-29 19:54:07.421,Coin cuisine
2020-03-29 19:54:07.421,2020-03-29 19:55:02.615,Placard cuisine
2020-03-29 19:55:02.615,2020-03-29 19:55:14.701,Coin cuisine
2020-03-29 19:55:14.701,2020-03-29 19:55:57.302,Placard cuisine
2020-03-29 19:55:16.288,2020-03-29 19:56:54.863,Coin cuisine
2020-03-29 19:55:57.302,2020-03-29 19:57:07.233,Réfrigérateur
2020-03-29 21:38:56.767,2020-03-29 21:39:11.430,Couloir principal
2020-03-29 21:39:11.430,2020-03-29 21:40:57.257,Toilette
2020-03-29 21:40:57.257,2020-03-29 21:41:04.651,Coin cuisine
2020-03-29 21:41:01.571,2020-03-29 21:41:39.046,Couloir principal
2020-03-29 23:30:55.922,2020-03-29 23:32:53.068,Couloir principal
2020-03-29 23:32:53.068,2020-03-29 23:41:14.683,Chambre à coucher
2020-03-29 23:41:14.683,2020-03-29 23:41:30.624,Couloir principal
2020-03-30 00:12:03.959,2020-03-30 00:12:10.885,Réfrigérateur
2020-03-30 00:12:10.885,2020-03-30 00:14:20.074,Coin cuisine
2020-03-30 00:14:25.016,2020-03-30 00:19:40.095,Couloir principal
2020-03-30 00:19:40.095,2020-03-30 02:05:32.350,Chambre à coucher
2020-03-30 02:05:32.350,2020-03-30 02:07:41.796,Toilette
2020-03-30 02:07:41.796,2020-03-30 04:33:50.531,Chambre à coucher
2020-03-30 04:33:50.531,2020-03-30 04:35:25.586,Toilette
2020-03-30 04:35:25.586,2020-03-30 07:59:50.417,Chambre à coucher
2020-03-30 07:59:50.417,2020-03-30 08:02:04.236,Toilette
2020-03-30 08:02:04.236,2020-03-30 08:07:36.624,Chambre à coucher
2020-03-30 08:07:36.624,2020-03-30 08:45:49.622,Sortie de maison
2020-03-30 08:45:49.622,2020-03-30 09:10:07.195,Chambre à coucher
2020-03-30 09:10:43.656,2020-03-30 09:13:35.135,Chambre à coucher
2020-03-30 09:13:35.135,2020-03-30 09:17:07.717,Toilette
2020-03-30 09:15:00.522,2020-03-30 09:17:13.678,Couloir principal
2020-03-30 09:17:13.678,2020-03-30 09:19:07.574,Coin cuisine
2020-03-30 09:19:07.574,2020-03-30 09:19:49.693,Placard cuisine
2020-03-30 09:19:12.220,2020-03-30 09:19:52.506,Coin cuisine
2020-03-30 09:19:49.693,2020-03-30 09:21:25.854,Placard cuisine
2020-03-30 09:21:25.854,2020-03-30 09:24:02.705,Coin cuisine
2020-03-30 09:24:02.705,2020-03-30 09:27:03.135,Réfrigérateur
2020-03-30 09:27:03.135,2020-03-30 09:27:06.569,Coin cuisine
2020-03-30 09:27:06.569,2020-03-30 09:27:34.112,Couloir principal
2020-03-30 09:27:34.112,2020-03-30 09:38:30.825,Chambre à coucher
2020-03-30 09:38:30.825,2020-03-30 09:39:11.590,Couloir principal
2020-03-30 09:39:11.590,2020-03-30 09:39:11.830,Chambre à coucher
2020-03-30 09:39:19.584,2020-03-30 09:41:55.778,Coin cuisine
2020-03-30 09:41:55.778,2020-03-30 09:46:07.827,Réfrigérateur
2020-03-30 09:44:04.764,2020-03-30 09:46:11.717,Coin cuisine
2020-03-30 09:46:11.717,2020-03-30 09:46:25.190,Coin cuisine
2020-03-30 09:46:16.321,2020-03-30 09:50:22.960,Terrasse
2020-03-30 09:50:22.960,2020-03-30 09:58:47.728,Coin cuisine
2020-03-30 09:58:48.716,2020-03-30 09:58:59.782,Couloir principal
2020-03-30 09:59:02.627,2020-03-30 10:02:48.600,Chambre à coucher
2020-03-30 10:02:48.600,2020-03-30 10:03:26.318,Toilette
2020-03-30 10:27:59.505,2020-03-30 10:32:29.349,Couloir principal
2020-03-30 10:32:29.349,2020-03-30 10:33:16.254,Coin cuisine
2020-03-30 10:33:20.910,2020-03-30 10:33:50.368,Couloir principal
2020-03-30 10:48:51.415,2020-03-30 10:48:58.332,Couloir principal
2020-03-30 10:48:58.332,2020-03-30 11:05:21.781,Coin cuisine
2020-03-30 11:05:21.781,2020-03-30 11:06:46.793,Placard cuisine
2020-03-30 11:06:46.793,2020-03-30 11:07:07.562,Coin cuisine
2020-03-30 11:07:15.239,2020-03-30 11:07:27.717,Placard cuisine
2020-03-30 11:07:28.992,2020-03-30 11:21:37.036,Coin cuisine
2020-03-30 11:21:37.036,2020-03-30 11:22:18.855,Couloir principal
2020-03-30 11:22:11.888,2020-03-30 11:26:39.759,Toilette
2020-03-30 11:22:18.855,2020-03-30 11:26:46.628,Couloir principal
2020-03-30 12:10:21.638,2020-03-30 12:11:06.781,Réfrigérateur
2020-03-30 12:14:08.452,2020-03-30 12:14:13.181,Coin cuisine
2020-03-30 12:28:05.514,2020-03-30 12:28:15.680,Coin cuisine
2020-03-30 12:28:15.680,2020-03-30 12:29:12.874,Toilette
2020-03-30 12:29:07.274,2020-03-30 12:29:14.647,Couloir principal
2020-03-30 13:23:09.962,2020-03-30 13:24:30.907,Couloir principal
2020-03-30 13:23:13.817,2020-03-30 13:24:48.952,Toilette
2020-03-30 13:24:30.907,2020-03-30 13:24:53.810,Couloir principal
2020-03-30 13:24:55.689,2020-03-30 13:33:15.955,Coin cuisine
