date                   ,end_date               ,label
2020-07-15 09:06:13.132,2020-07-15 09:06:23.749,Cuisine
2020-07-15 09:06:19.345,2020-07-15 09:06:27.777,Chambre
2020-07-15 09:06:23.749,2020-07-15 09:06:32.884,Cuisine
2020-07-15 09:06:27.777,2020-07-15 09:06:41.270,Chambre
2020-07-15 09:06:32.884,2020-07-15 09:06:43.459,Cuisine
2020-07-15 09:06:41.270,2020-07-15 09:06:50.125,Chambre
2020-07-15 09:06:43.459,2020-07-15 09:06:55.085,Cuisine
2020-07-15 09:06:50.125,2020-07-15 09:06:57.771,Chambre
2020-07-15 09:06:55.085,2020-07-15 09:07:03.119,Cuisine
2020-07-15 09:06:57.771,2020-07-15 09:07:07.064,Chambre
2020-07-15 09:07:03.119,2020-07-15 09:07:13.739,Cuisine
2020-07-15 09:07:07.064,2020-07-15 09:07:21.524,Chambre
2020-07-15 09:07:13.739,2020-07-15 09:07:27.375,Cuisine
2020-07-15 09:07:21.524,2020-07-15 09:07:38.851,Chambre
2020-07-15 09:07:27.375,2020-07-15 09:07:40.563,Cuisine
2020-07-15 09:07:40.563,2020-07-15 09:07:53.273,Chambre
2020-07-15 09:07:53.273,2020-07-15 09:08:05.927,Cuisine
2020-07-15 09:07:54.647,2020-07-15 09:08:15.474,Chambre
2020-07-15 09:08:05.927,2020-07-15 09:08:22.536,Cuisine
2020-07-15 09:08:22.536,2020-07-15 09:08:22.804,Chambre
2020-07-15 09:08:24.765,2020-07-15 09:08:33.902,Cuisine
2020-07-15 09:08:33.902,2020-07-15 09:08:44.756,Chambre
2020-07-15 09:08:35.373,2020-07-15 09:08:49.472,Cuisine
2020-07-15 09:08:49.472,2020-07-15 09:09:06.242,Chambre
2020-07-15 09:09:10.372,2020-07-15 09:09:10.791,Cuisine
2020-07-15 09:09:10.791,2020-07-15 09:09:20.978,Chambre
2020-07-15 09:09:19.380,2020-07-15 09:09:24.001,Cuisine
2020-07-15 09:09:24.001,2020-07-15 09:09:55.852,Chambre
2020-07-15 09:09:55.852,2020-07-15 09:10:05.488,Cuisine
2020-07-15 09:09:57.594,2020-07-15 09:10:13.333,Chambre
2020-07-15 09:10:13.333,2020-07-15 09:10:19.651,Cuisine
2020-07-15 09:10:22.669,2020-07-15 09:10:22.903,Chambre
2020-07-15 09:10:22.903,2020-07-15 09:10:33.592,Cuisine
2020-07-15 09:10:29.945,2020-07-15 09:10:41.829,Chambre
2020-07-15 09:10:33.592,2020-07-15 09:10:43.692,Cuisine
2020-07-15 09:10:41.829,2020-07-15 09:10:47.605,Chambre
2020-07-15 09:10:43.692,2020-07-15 09:10:54.369,Placard couvert
2020-07-15 09:10:47.605,2020-07-15 09:10:57.317,Chambre
2020-07-15 09:10:54.369,2020-07-15 09:11:05.434,Placard couvert
2020-07-15 09:10:57.317,2020-07-15 09:11:07.986,Chambre
2020-07-15 09:11:05.434,2020-07-15 09:11:15.552,Cuisine
2020-07-15 09:11:07.986,2020-07-15 09:11:17.334,Chambre
2020-07-15 09:11:15.552,2020-07-15 09:11:27.117,Salon
2020-07-15 09:11:17.334,2020-07-15 09:11:29.664,Chambre
2020-07-15 09:11:27.117,2020-07-15 09:11:35.155,Salon
2020-07-15 09:11:29.664,2020-07-15 09:11:38.713,Chambre
2020-07-15 09:11:35.155,2020-07-15 09:11:47.816,Salon
2020-07-15 09:11:47.816,2020-07-15 09:11:53.449,Chambre
2020-07-15 09:11:53.449,2020-07-15 09:12:03.107,Cuisine
2020-07-15 09:12:03.107,2020-07-15 09:12:25.916,Chambre
2020-07-15 09:12:25.916,2020-07-15 09:12:34.987,Cuisine
2020-07-15 09:12:34.987,2020-07-15 09:12:53.164,Chambre
2020-07-15 09:12:53.164,2020-07-15 09:13:02.708,Cuisine
2020-07-15 09:12:59.704,2020-07-15 09:13:13.629,Chambre
2020-07-15 09:13:02.708,2020-07-15 09:13:17.874,Cuisine
2020-07-15 09:13:17.874,2020-07-15 09:13:23.536,Chambre
2020-07-15 09:13:23.536,2020-07-15 09:13:33.629,Cuisine
2020-07-15 09:13:26.106,2020-07-15 09:13:38.154,Chambre
2020-07-15 09:13:33.629,2020-07-15 09:13:42.774,Cuisine
2020-07-15 09:13:42.774,2020-07-15 09:14:03.961,Chambre
2020-07-15 09:14:03.961,2020-07-15 09:14:13.621,Cuisine
2020-07-15 09:14:06.992,2020-07-15 09:14:18.740,Chambre
2020-07-15 09:14:13.621,2020-07-15 09:14:26.757,Cuisine
2020-07-15 09:14:18.740,2020-07-15 09:14:38.400,Chambre
2020-07-15 09:14:26.757,2020-07-15 09:14:43.962,Cuisine
2020-07-15 09:14:43.962,2020-07-15 09:14:44.258,Chambre
2020-07-15 09:14:44.258,2020-07-15 09:14:54.848,Cuisine
2020-07-15 09:14:45.553,2020-07-15 09:14:59.477,Chambre
2020-07-15 09:14:54.848,2020-07-15 09:15:02.933,Cuisine
2020-07-15 09:14:59.477,2020-07-15 09:15:11.222,Chambre
2020-07-15 09:15:02.933,2020-07-15 09:15:13.047,Cuisine
2020-07-15 09:15:11.222,2020-07-15 09:15:28.665,Chambre
2020-07-15 09:15:35.256,2020-07-15 09:15:35.555,Chambre
2020-07-15 09:15:39.977,2020-07-15 09:15:50.405,Cuisine
2020-07-15 09:15:53.703,2020-07-15 09:15:53.972,Chambre
2020-07-15 09:15:53.972,2020-07-15 09:16:06.670,Cuisine
2020-07-15 09:16:06.670,2020-07-15 09:16:18.291,Chambre
2020-07-15 09:16:18.291,2020-07-15 09:16:25.331,Cuisine
2020-07-15 09:16:23.571,2020-07-15 09:16:33.416,Chambre
2020-07-15 09:16:25.331,2020-07-15 09:16:34.962,Cuisine
2020-07-15 09:16:33.416,2020-07-15 09:16:43.205,Chambre
2020-07-15 09:16:34.962,2020-07-15 09:16:50.102,Cuisine
2020-07-15 09:16:50.102,2020-07-15 09:16:53.149,Chambre
2020-07-15 09:16:53.149,2020-07-15 09:17:03.247,Cuisine
2020-07-15 09:16:55.827,2020-07-15 09:17:12.854,Chambre
2020-07-15 09:17:03.247,2020-07-15 09:17:16.367,Cuisine
2020-07-15 09:17:12.854,2020-07-15 09:17:22.048,Chambre
2020-07-15 09:17:16.367,2020-07-15 09:17:23.392,Cuisine
2020-07-15 09:17:22.048,2020-07-15 09:17:26.277,Chambre
2020-07-15 09:17:23.392,2020-07-15 09:17:37.549,Cuisine
2020-07-15 09:17:26.277,2020-07-15 09:17:41.210,Chambre
2020-07-15 09:17:37.549,2020-07-15 09:17:47.123,Cuisine
2020-07-15 09:17:41.210,2020-07-15 09:17:50.642,Chambre
2020-07-15 09:17:47.123,2020-07-15 09:17:54.290,Cuisine
2020-07-15 09:17:50.642,2020-07-15 09:17:59.390,Chambre
2020-07-15 09:17:54.290,2020-07-15 09:18:04.421,Cuisine
2020-07-15 09:18:04.421,2020-07-15 09:18:23.264,Chambre
2020-07-15 09:18:23.264,2020-07-15 09:18:33.403,Cuisine
2020-07-15 09:18:33.403,2020-07-15 09:18:42.991,Chambre
2020-07-15 09:18:42.991,2020-07-15 09:18:53.580,Cuisine
2020-07-15 09:18:53.580,2020-07-15 09:19:03.189,Chambre
2020-07-15 09:19:04.340,2020-07-15 09:19:14.558,Cuisine
2020-07-15 09:19:18.384,2020-07-15 09:19:35.107,Chambre
2020-07-15 09:19:35.107,2020-07-15 09:19:42.687,Cuisine
2020-07-15 09:19:37.296,2020-07-15 09:19:47.020,Chambre
2020-07-15 09:19:42.687,2020-07-15 09:19:54.292,Cuisine
2020-07-15 09:19:47.020,2020-07-15 09:19:56.700,Chambre
2020-07-15 09:19:54.292,2020-07-15 09:20:07.916,Cuisine
2020-07-15 09:20:07.916,2020-07-15 09:20:12.919,Chambre
2020-07-15 09:20:12.919,2020-07-15 09:20:25.513,Cuisine
2020-07-15 09:20:25.513,2020-07-15 09:20:53.855,Chambre
2020-07-15 09:20:53.855,2020-07-15 09:21:05.450,Cuisine
2020-07-15 09:20:55.497,2020-07-15 09:21:10.295,Chambre
2020-07-15 09:21:05.450,2020-07-15 09:21:17.564,Cuisine
2020-07-15 09:21:17.564,2020-07-15 09:21:23.115,Chambre
2020-07-15 09:21:25.367,2020-07-15 09:21:29.664,Cuisine
2020-07-15 09:21:29.664,2020-07-15 09:21:38.929,Chambre
2020-07-15 09:21:32.723,2020-07-15 09:21:42.906,Cuisine
2020-07-15 09:21:38.929,2020-07-15 09:21:52.614,Chambre
2020-07-15 09:21:42.906,2020-07-15 09:21:54.033,Placard couvert
2020-07-15 09:21:52.614,2020-07-15 09:21:55.886,Chambre
2020-07-15 09:21:54.033,2020-07-15 09:22:03.708,Cuisine
2020-07-15 09:21:55.886,2020-07-15 09:22:07.418,Chambre
2020-07-15 09:22:03.708,2020-07-15 09:22:13.832,Cuisine
2020-07-15 09:22:07.418,2020-07-15 09:22:17.777,Chambre
2020-07-15 09:22:13.832,2020-07-15 09:22:24.541,Cuisine
2020-07-15 09:22:17.777,2020-07-15 09:22:26.145,Chambre
2020-07-15 09:22:24.541,2020-07-15 09:22:40.238,Cuisine
2020-07-15 09:23:15.706,2020-07-15 09:23:23.846,Cuisine
2020-07-15 09:23:23.846,2020-07-15 09:23:33.099,Chambre
2020-07-15 09:23:33.099,2020-07-15 09:23:46.205,Cuisine
2020-07-15 09:23:46.205,2020-07-15 09:23:57.360,Chambre
2020-07-15 09:23:57.360,2020-07-15 09:24:03.960,Cuisine
2020-07-15 09:24:03.960,2020-07-15 09:24:16.155,Chambre
2020-07-15 09:24:16.155,2020-07-15 09:24:22.716,Cuisine
2020-07-15 09:24:22.716,2020-07-15 09:24:52.980,Chambre
2020-07-15 09:24:52.980,2020-07-15 09:25:07.147,Cuisine
2020-07-15 09:24:55.820,2020-07-15 09:25:08.988,Chambre
2020-07-15 09:25:07.147,2020-07-15 09:25:14.365,Cuisine
2020-07-15 09:25:08.988,2020-07-15 09:25:21.420,Chambre
2020-07-15 09:25:21.420,2020-07-15 09:25:28.656,Cuisine
2020-07-15 09:25:33.139,2020-07-15 09:25:33.378,Chambre
2020-07-15 09:25:33.378,2020-07-15 09:25:44.928,Cuisine
2020-07-15 09:25:44.928,2020-07-15 09:25:57.023,Chambre
2020-07-15 09:25:57.023,2020-07-15 09:26:04.557,Cuisine
2020-07-15 09:26:39.308,2020-07-15 09:26:46.448,Cuisine
2020-07-15 09:27:43.975,2020-07-15 09:27:53.556,Cuisine
2020-07-15 09:27:50.278,2020-07-15 09:27:59.505,Chambre
2020-07-15 09:27:53.556,2020-07-15 09:28:04.092,Cuisine
2020-07-15 09:28:04.092,2020-07-15 09:28:13.209,Chambre
2020-07-15 09:28:13.209,2020-07-15 09:28:26.921,Cuisine
2020-07-15 09:28:26.921,2020-07-15 09:28:44.362,Chambre
2020-07-15 09:28:44.362,2020-07-15 09:28:58.559,Cuisine
2020-07-15 09:29:46.038,2020-07-15 09:29:55.206,Cuisine
2020-07-15 09:30:33.603,2020-07-15 09:30:46.688,Cuisine
2020-07-15 09:31:34.567,2020-07-15 09:31:47.767,Cuisine
2020-07-15 09:31:47.767,2020-07-15 09:32:13.038,Chambre
2020-07-15 09:32:13.038,2020-07-15 09:32:23.095,Cuisine
2020-07-15 09:32:23.095,2020-07-15 09:32:44.260,Chambre
2020-07-15 09:32:44.260,2020-07-15 09:32:55.343,Cuisine
2020-07-15 09:34:45.721,2020-07-15 09:34:52.744,Cuisine
2020-07-15 09:35:45.202,2020-07-15 09:35:58.270,Cuisine
2020-07-15 09:36:43.735,2020-07-15 09:36:53.267,Cuisine
2020-07-15 09:36:50.273,2020-07-15 09:36:57.620,Chambre
2020-07-15 09:36:53.267,2020-07-15 09:37:04.354,Cuisine
2020-07-15 09:37:04.354,2020-07-15 09:37:17.485,Chambre
2020-07-15 09:37:17.485,2020-07-15 09:37:23.011,Cuisine
2020-07-15 09:37:23.011,2020-07-15 09:37:44.189,Chambre
2020-07-15 09:37:44.189,2020-07-15 09:37:57.275,Cuisine
2020-07-15 09:37:57.275,2020-07-15 09:38:03.343,Chambre
2020-07-15 09:38:04.854,2020-07-15 09:38:16.075,Cuisine
2020-07-15 09:39:05.216,2020-07-15 09:39:14.761,Cuisine
2020-07-15 09:40:47.073,2020-07-15 09:40:54.183,Cuisine
2020-07-15 09:40:48.439,2020-07-15 09:41:00.420,Chambre
2020-07-15 09:40:54.183,2020-07-15 09:41:04.314,Cuisine
2020-07-15 09:41:04.314,2020-07-15 09:41:13.894,Chambre
2020-07-15 09:41:13.894,2020-07-15 09:41:23.981,Cuisine
2020-07-15 09:41:23.981,2020-07-15 09:41:49.266,Chambre
2020-07-15 09:41:49.266,2020-07-15 09:41:56.289,Cuisine
2020-07-15 09:41:56.289,2020-07-15 09:42:06.329,Chambre
2020-07-15 09:42:06.329,2020-07-15 09:42:18.920,Cuisine
2020-07-15 09:42:15.912,2020-07-15 09:42:20.169,Chambre
2020-07-15 09:42:18.920,2020-07-15 09:42:27.007,Cuisine
2020-07-15 09:42:27.007,2020-07-15 09:42:34.612,Chambre
2020-07-15 09:42:34.612,2020-07-15 09:42:46.732,Cuisine
2020-07-15 09:42:46.732,2020-07-15 09:42:54.307,Chambre
2020-07-15 09:42:54.307,2020-07-15 09:43:08.963,Cuisine
2020-07-15 09:43:08.963,2020-07-15 09:43:15.541,Chambre
2020-07-15 09:43:15.541,2020-07-15 09:43:24.156,Cuisine
2020-07-15 09:43:24.156,2020-07-15 09:43:38.763,Chambre
2020-07-15 09:43:38.763,2020-07-15 09:43:48.340,Cuisine
2020-07-15 09:43:48.340,2020-07-15 09:43:56.420,Chambre
2020-07-15 09:43:56.420,2020-07-15 09:44:13.566,Cuisine
2020-07-15 09:44:13.566,2020-07-15 09:44:34.804,Chambre
2020-07-15 09:44:34.804,2020-07-15 09:44:45.968,Cuisine
2020-07-15 09:44:45.968,2020-07-15 09:44:55.508,Chambre
2020-07-15 09:44:55.508,2020-07-15 09:45:05.148,Cuisine
2020-07-15 09:45:05.148,2020-07-15 09:45:15.209,Chambre
2020-07-15 09:45:15.209,2020-07-15 09:45:26.285,Cuisine
2020-07-15 09:45:17.019,2020-07-15 09:45:30.738,Chambre
2020-07-15 09:45:26.285,2020-07-15 09:45:35.960,Cuisine
2020-07-15 09:45:30.738,2020-07-15 09:45:37.465,Chambre
2020-07-15 09:45:35.960,2020-07-15 09:45:45.542,Cuisine
2020-07-15 09:45:45.542,2020-07-15 09:46:01.249,Chambre
2020-07-15 09:46:01.249,2020-07-15 09:46:06.786,Cuisine
2020-07-15 09:46:06.786,2020-07-15 09:46:26.969,Chambre
2020-07-15 09:46:26.969,2020-07-15 09:46:42.131,Cuisine
2020-07-15 09:46:42.131,2020-07-15 09:46:45.655,Chambre
2020-07-15 09:46:45.655,2020-07-15 09:46:56.297,Cuisine
2020-07-15 09:47:39.099,2020-07-15 09:47:47.218,Cuisine
2020-07-15 09:47:47.218,2020-07-15 09:47:58.824,Chambre
2020-07-15 09:47:58.824,2020-07-15 09:48:05.343,Cuisine
2020-07-15 09:48:05.343,2020-07-15 09:48:35.540,Chambre
2020-07-15 09:48:35.540,2020-07-15 09:48:51.292,Cuisine
2020-07-15 09:50:25.125,2020-07-15 09:50:35.213,Cuisine
2020-07-15 09:50:26.938,2020-07-15 09:50:39.242,Chambre
2020-07-15 09:50:35.213,2020-07-15 09:50:45.280,Cuisine
2020-07-15 09:50:39.242,2020-07-15 09:50:46.980,Chambre
2020-07-15 09:50:46.980,2020-07-15 09:50:58.481,Cuisine
2020-07-15 09:51:00.910,2020-07-15 09:51:05.478,Chambre
2020-07-15 09:51:05.478,2020-07-15 09:51:17.104,Cuisine
2020-07-15 09:51:17.104,2020-07-15 09:51:41.327,Chambre
2020-07-15 09:51:41.327,2020-07-15 09:51:46.414,Cuisine
2020-07-15 09:51:46.414,2020-07-15 09:51:55.528,Chambre
2020-07-15 09:51:55.528,2020-07-15 09:52:07.635,Cuisine
2020-07-15 09:52:02.821,2020-07-15 09:52:15.871,Chambre
2020-07-15 09:52:07.635,2020-07-15 09:52:22.781,Cuisine
2020-07-15 09:52:22.781,2020-07-15 09:52:24.789,Chambre
2020-07-15 09:52:24.789,2020-07-15 09:52:30.719,Cuisine
2020-07-15 09:52:30.719,2020-07-15 09:52:33.858,Réfrigérateur
2020-07-15 09:52:33.858,2020-07-15 09:52:41.500,Cuisine
2020-07-15 09:52:36.846,2020-07-15 09:52:45.620,Chambre
2020-07-15 09:52:41.500,2020-07-15 09:52:48.084,Cuisine
2020-07-15 10:03:10.968,2020-07-15 10:03:17.027,Cuisine
2020-07-15 11:18:42.943,2020-07-15 11:18:49.019,Salon
2020-07-15 11:19:29.836,2020-07-15 11:19:41.496,Tapis de sport
2020-07-15 11:20:59.620,2020-07-15 11:21:10.226,Salon
2020-07-15 11:48:10.119,2020-07-15 11:48:22.194,Salle de bain
2020-07-15 11:50:03.773,2020-07-15 11:50:09.768,Cuisine
2020-07-15 11:50:06.759,2020-07-15 11:50:22.217,Chambre
2020-07-15 11:50:22.217,2020-07-15 11:50:25.440,Cuisine
2020-07-15 11:50:26.955,2020-07-15 11:50:29.485,Chambre
2020-07-15 11:50:29.485,2020-07-15 11:50:40.163,Cuisine
2020-07-15 11:50:40.163,2020-07-15 11:50:51.228,Chambre
2020-07-15 11:50:51.228,2020-07-15 11:50:59.320,Salle de bain
2020-07-15 22:26:03.821,2020-07-15 22:26:15.250,Chambre
2020-07-15 22:26:06.522,2020-07-15 22:26:16.572,Cuisine
2020-07-15 22:29:46.597,2020-07-15 22:29:54.139,Cuisine
2020-07-15 22:29:47.671,2020-07-15 22:30:01.682,Balcon
2020-07-15 22:30:01.682,2020-07-15 22:30:06.184,Chambre
2020-07-15 22:30:06.184,2020-07-15 22:30:16.748,Balcon
2020-07-15 22:30:14.875,2020-07-15 22:30:24.078,Chambre
2020-07-15 22:30:16.748,2020-07-15 22:30:25.568,Balcon
2020-07-15 22:30:25.568,2020-07-15 22:30:31.632,Cuisine
2020-07-15 22:30:35.019,2020-07-15 22:30:43.089,Chambre
2020-07-15 22:30:43.089,2020-07-15 22:30:46.595,Cuisine
2020-07-15 22:30:44.371,2020-07-15 22:30:48.288,Chambre
2020-07-15 22:30:48.288,2020-07-15 22:30:48.588,Réfrigérateur
2020-07-15 22:30:56.997,2020-07-15 22:31:07.605,Chambre
2020-07-15 22:31:09.763,2020-07-15 22:31:10.029,Réfrigérateur
2020-07-15 22:31:10.029,2020-07-15 22:31:22.284,Cuisine
2020-07-15 22:31:11.231,2020-07-15 22:31:23.971,Chambre
2020-07-15 22:31:22.284,2020-07-15 22:31:25.830,Cuisine
2020-07-15 22:31:23.971,2020-07-15 22:31:31.202,Chambre
2020-07-15 22:31:25.830,2020-07-15 22:31:36.459,Cuisine
2020-07-15 22:31:31.202,2020-07-15 22:31:37.882,Chambre
2020-07-15 22:31:36.459,2020-07-15 22:31:47.060,Cuisine
2020-07-15 22:31:37.882,2020-07-15 22:31:53.582,Chambre
2020-07-15 22:31:47.060,2020-07-15 22:31:57.637,Cuisine
2020-07-15 22:31:53.582,2020-07-15 22:32:01.321,Chambre
2020-07-15 22:31:57.637,2020-07-15 22:32:06.237,Cuisine
2020-07-15 22:32:01.321,2020-07-15 22:32:13.007,Chambre
2020-07-15 22:32:06.237,2020-07-15 22:32:15.784,Cuisine
2020-07-15 22:32:13.007,2020-07-15 22:32:23.107,Chambre
2020-07-15 22:32:15.784,2020-07-15 22:32:25.895,Cuisine
2020-07-15 22:32:23.107,2020-07-15 22:32:31.848,Chambre
2020-07-15 22:32:25.895,2020-07-15 22:32:36.047,Cuisine
2020-07-15 22:32:31.848,2020-07-15 22:32:46.088,Chambre
2020-07-15 22:32:36.047,2020-07-15 22:32:47.183,Cuisine
2020-07-15 22:32:46.088,2020-07-15 22:32:51.862,Chambre
2020-07-15 22:32:47.183,2020-07-15 22:32:56.282,Cuisine
2020-07-15 22:32:51.862,2020-07-15 22:33:02.082,Chambre
2020-07-15 22:32:56.282,2020-07-15 22:33:07.371,Cuisine
2020-07-15 22:33:02.082,2020-07-15 22:33:16.302,Chambre
2020-07-15 22:33:07.371,2020-07-15 22:33:18.006,Cuisine
2020-07-15 22:33:16.302,2020-07-15 22:33:21.891,Chambre
2020-07-15 22:33:18.006,2020-07-15 22:33:23.140,Cuisine
2020-07-15 22:33:21.891,2020-07-15 22:33:30.116,Réfrigérateur
2020-07-15 22:33:23.140,2020-07-15 22:33:35.197,Chambre
2020-07-15 22:33:30.116,2020-07-15 22:33:41.275,Cuisine
2020-07-15 22:33:35.197,2020-07-15 22:33:42.443,Chambre
2020-07-15 22:33:41.275,2020-07-15 22:33:46.375,Réfrigérateur
2020-07-15 22:33:42.443,2020-07-15 22:33:47.579,Chambre
2020-07-15 22:33:46.375,2020-07-15 22:34:01.122,Cuisine
2020-07-15 22:33:47.579,2020-07-15 22:34:03.274,Chambre
2020-07-15 22:34:01.122,2020-07-15 22:34:06.187,Cuisine
2020-07-15 22:34:03.274,2020-07-15 22:34:08.978,Chambre
2020-07-15 22:34:06.187,2020-07-15 22:34:16.799,Cuisine
2020-07-15 22:34:16.799,2020-07-15 22:34:50.520,Chambre
2020-07-15 22:34:50.520,2020-07-15 22:35:07.670,Cuisine
2020-07-15 22:36:38.052,2020-07-15 22:36:46.240,Cuisine
2020-07-15 22:36:46.240,2020-07-15 22:37:06.929,Chambre
2020-07-15 22:37:15.787,2020-07-15 22:37:19.869,Cuisine
2020-07-15 22:37:21.161,2020-07-15 22:37:29.756,Chambre
2020-07-15 22:37:29.756,2020-07-15 22:37:42.430,Cuisine
2020-07-15 22:37:31.105,2020-07-15 22:37:45.963,Chambre
2020-07-15 22:37:42.430,2020-07-15 22:37:49.481,Cuisine
2020-07-15 22:37:45.963,2020-07-15 22:37:52.757,Chambre
2020-07-15 22:37:49.481,2020-07-15 22:37:58.019,Cuisine
2020-07-15 22:37:52.757,2020-07-15 22:38:01.204,Chambre
2020-07-15 22:38:01.204,2020-07-15 22:38:10.242,Cuisine
2020-07-15 22:38:12.670,2020-07-15 22:38:16.186,Chambre
2020-07-15 22:38:21.380,2020-07-15 22:38:31.211,Cuisine
2020-07-15 22:38:33.064,2020-07-15 22:39:06.052,Chambre
2020-07-15 22:39:06.052,2020-07-15 22:39:16.150,Cuisine
2020-07-15 22:39:11.123,2020-07-15 22:39:23.828,Chambre
2020-07-15 22:39:16.150,2020-07-15 22:39:29.612,Cuisine
2020-07-15 22:39:23.828,2020-07-15 22:39:34.401,Balcon
2020-07-15 22:39:29.612,2020-07-15 22:39:38.884,Cuisine
2020-07-15 22:39:38.884,2020-07-15 22:39:39.124,Chambre
2020-07-15 22:39:39.124,2020-07-15 22:39:46.644,Cuisine
2020-07-15 22:39:46.644,2020-07-15 22:40:07.772,Chambre
2020-07-15 22:40:07.772,2020-07-15 22:40:16.394,Cuisine
2020-07-15 22:40:16.394,2020-07-15 22:40:29.037,Chambre
2020-07-15 22:40:29.037,2020-07-15 22:40:38.154,Salon
2020-07-15 22:40:36.322,2020-07-15 22:40:42.432,Chambre
2020-07-15 22:40:38.154,2020-07-15 22:40:47.265,Tapis de sport
2020-07-15 22:40:42.432,2020-07-15 22:40:49.049,Chambre
2020-07-15 22:40:47.265,2020-07-15 22:40:57.590,Tapis de sport
2020-07-15 22:40:57.590,2020-07-15 22:41:08.028,Chambre
2020-07-15 22:41:08.028,2020-07-15 22:41:16.590,Tapis de sport
2020-07-15 22:41:12.493,2020-07-15 22:41:23.133,Chambre
2020-07-15 22:41:16.590,2020-07-15 22:41:29.085,Tapis de sport
2020-07-16 00:08:50.693,2020-07-16 00:09:01.818,Tapis de sport
2020-07-16 01:05:50.504,2020-07-16 01:05:59.619,Tapis de sport
2020-07-16 01:05:52.655,2020-07-16 01:06:03.306,Chambre
2020-07-16 01:05:59.619,2020-07-16 01:06:11.214,Tapis de sport
2020-07-16 01:06:03.306,2020-07-16 01:06:12.415,Chambre
2020-07-16 01:06:11.214,2020-07-16 01:06:19.781,Tapis de sport
2020-07-16 01:21:11.274,2020-07-16 01:21:20.362,Tapis de sport
2020-07-16 01:26:58.886,2020-07-16 01:27:11.968,Cuisine
2020-07-16 02:22:21.834,2020-07-16 02:22:28.476,Tapis de sport
2020-07-16 02:22:23.633,2020-07-16 02:22:38.365,Chambre
2020-07-16 02:22:28.476,2020-07-16 02:22:40.036,Tapis de sport
2020-07-16 02:22:38.365,2020-07-16 02:22:43.364,Chambre
2020-07-16 02:22:40.036,2020-07-16 02:22:51.692,Tapis de sport
2020-07-16 02:22:43.364,2020-07-16 02:22:55.339,Chambre
2020-07-16 02:22:51.692,2020-07-16 02:22:59.245,Salon
2020-07-16 02:29:25.113,2020-07-16 02:29:34.767,Cuisine
2020-07-16 02:29:27.849,2020-07-16 02:29:38.763,Chambre
2020-07-16 02:29:34.767,2020-07-16 02:29:41.819,Cuisine
2020-07-16 02:29:38.763,2020-07-16 02:29:52.842,Chambre
2020-07-16 02:29:41.819,2020-07-16 02:29:55.440,Salon
2020-07-16 02:29:55.440,2020-07-16 02:29:59.075,Chambre
2020-07-16 02:29:59.075,2020-07-16 02:30:07.450,Salon
2020-07-16 02:30:01.535,2020-07-16 02:30:16.294,Tapis de sport
2020-07-16 02:30:16.294,2020-07-16 02:30:33.461,Chambre
2020-07-16 02:30:33.461,2020-07-16 02:30:38.128,Tapis de sport
2020-07-16 02:30:35.448,2020-07-16 02:30:39.997,Salon
2020-07-16 02:30:38.128,2020-07-16 02:30:49.794,Chambre
2020-07-16 02:30:39.997,2020-07-16 02:30:52.057,Salon
2020-07-16 02:30:52.057,2020-07-16 02:31:13.222,Chambre
2020-07-16 02:31:13.222,2020-07-16 02:31:20.384,Cuisine
2020-07-16 02:32:11.006,2020-07-16 02:32:23.707,Cuisine
2020-07-16 02:32:15.593,2020-07-16 02:32:31.276,Chambre
2020-07-16 02:32:23.707,2020-07-16 02:32:33.307,Cuisine
2020-07-16 02:32:31.276,2020-07-16 02:32:35.519,Chambre
2020-07-16 02:32:33.307,2020-07-16 02:32:38.949,Cuisine
2020-07-16 02:32:35.519,2020-07-16 02:32:47.938,Chambre
2020-07-16 02:32:38.949,2020-07-16 02:32:51.535,Cuisine
2020-07-16 02:32:47.938,2020-07-16 02:33:00.406,Chambre
2020-07-16 02:32:51.535,2020-07-16 02:33:02.117,Cuisine
2020-07-16 02:33:00.406,2020-07-16 02:33:10.729,Chambre
2020-07-16 02:33:02.117,2020-07-16 02:33:12.253,Cuisine
2020-07-16 07:37:50.039,2020-07-16 07:38:01.650,Salle de bain
2020-07-16 07:38:37.368,2020-07-16 07:38:47.423,Salle de bain
2020-07-16 07:39:29.093,2020-07-16 07:39:39.167,Cuisine
2020-07-16 07:39:32.646,2020-07-16 07:39:47.111,Chambre
2020-07-16 07:39:39.167,2020-07-16 07:39:49.464,Balcon
2020-07-16 07:39:47.111,2020-07-16 07:40:00.794,Cuisine
2020-07-16 07:40:00.794,2020-07-16 07:40:11.214,Chambre
2020-07-16 07:40:34.710,2020-07-16 07:40:34.736,Chambre
2020-07-16 07:40:34.736,2020-07-16 07:40:40.129,Cuisine
2020-07-16 07:40:36.941,2020-07-16 07:40:41.195,Balcon
2020-07-16 07:40:40.129,2020-07-16 07:40:42.632,Chambre
2020-07-16 07:40:42.632,2020-07-16 07:40:42.899,Placard couvert
2020-07-16 07:40:42.899,2020-07-16 07:40:49.298,Cuisine
2020-07-16 07:40:47.634,2020-07-16 07:40:53.887,Chambre
2020-07-16 07:40:49.298,2020-07-16 07:41:00.852,Cuisine
2020-07-16 07:40:53.887,2020-07-16 07:41:03.961,Chambre
2020-07-16 07:41:00.852,2020-07-16 07:41:07.379,Cuisine
2020-07-16 07:41:03.961,2020-07-16 07:41:16.134,Chambre
