date                   ,end_date               ,label
2020-06-27 10:15:45.419,2020-06-27 10:16:55.479,Chambre à coucher
2020-06-27 10:17:01.857,2020-06-27 10:17:13.772,Salle manger ancienne Cuisine
2020-06-27 10:17:21.487,2020-06-27 10:18:24.104,Chambre à coucher
2020-06-27 10:19:38.429,2020-06-27 10:21:17.487,Salle manger ancienne Cuisine
2020-06-27 10:21:17.487,2020-06-27 10:21:41.404,Placard buffet
2020-06-27 10:21:27.232,2020-06-27 10:21:44.809,Salle manger ancienne Cuisine
2020-06-27 10:21:41.404,2020-06-27 10:21:46.857,Placard buffet
2020-06-27 10:21:46.857,2020-06-27 10:23:09.477,Salle manger ancienne Cuisine
2020-06-27 10:23:09.477,2020-06-27 10:23:15.560,Placard buffet
2020-06-27 10:23:15.560,2020-06-27 10:27:20.994,Salle manger ancienne Cuisine
2020-06-27 10:27:24.605,2020-06-27 10:27:30.678,Placard buffet
2020-06-27 10:27:35.333,2020-06-27 10:27:40.730,Salle manger ancienne Cuisine
2020-06-27 10:27:40.730,2020-06-27 10:27:47.141,Placard buffet
2020-06-27 10:27:47.141,2020-06-27 10:28:55.534,Salle manger ancienne Cuisine
2020-06-27 10:28:55.534,2020-06-27 10:29:09.676,Placard buffet
2020-06-27 10:28:57.775,2020-06-27 10:29:12.247,Salle manger ancienne Cuisine
2020-06-27 10:29:09.676,2020-06-27 10:29:29.245,Placard buffet
2020-06-27 10:29:29.245,2020-06-27 10:30:26.449,Placard 1
2020-06-27 10:30:26.449,2020-06-27 10:30:43.342,Salle de bain
2020-06-27 10:30:43.342,2020-06-27 10:34:14.065,Salle manger ancienne Cuisine
2020-06-27 10:34:14.065,2020-06-27 10:34:37.030,Réfrigérateur
2020-06-27 10:34:37.030,2020-06-27 10:34:37.150,Salle manger ancienne Cuisine
2020-06-27 10:34:37.150,2020-06-27 10:35:05.219,Réfrigérateur
2020-06-27 10:35:05.219,2020-06-27 10:36:52.120,Salle manger ancienne Cuisine
2020-06-27 10:37:28.621,2020-06-27 10:39:39.839,Salon
2020-06-27 10:40:09.114,2020-06-27 10:40:50.040,Bureau
2020-06-27 10:53:43.640,2020-06-27 10:53:54.117,Bureau
2020-06-27 10:53:52.700,2020-06-27 10:53:58.097,Ordinateur
2020-06-27 10:53:58.097,2020-06-27 10:54:02.505,Bureau
2020-06-27 10:57:05.103,2020-06-27 11:11:02.507,Salle manger ancienne Cuisine
2020-06-27 11:11:05.267,2020-06-27 11:11:11.171,Salon
2020-06-27 11:11:11.171,2020-06-27 11:11:33.278,Ordinateur
2020-06-27 11:11:33.278,2020-06-27 11:11:35.342,Bureau
2020-06-27 11:11:35.342,2020-06-27 11:11:41.738,Ordinateur
2020-06-27 11:11:37.254,2020-06-27 11:11:42.654,Bureau
2020-06-27 11:11:41.738,2020-06-27 11:12:02.308,Ordinateur
2020-06-27 11:11:42.654,2020-06-27 11:14:28.611,Salle manger ancienne Cuisine
2020-06-27 11:22:43.183,2020-06-27 11:26:33.007,Salle manger ancienne Cuisine
2020-06-27 11:26:41.816,2020-06-27 11:27:58.395,Salon
2020-06-27 11:28:16.285,2020-06-27 11:58:09.501,Salle manger ancienne Cuisine
2020-06-27 11:59:42.837,2020-06-27 12:01:53.617,Salle manger ancienne Cuisine
2020-06-27 12:02:22.159,2020-06-27 12:04:13.637,Toilette
2020-06-27 12:04:24.806,2020-06-27 12:08:09.927,Salle de bain
2020-06-27 12:08:22.733,2020-06-27 12:09:01.286,Salle manger ancienne Cuisine
2020-06-27 12:10:47.605,2020-06-27 15:55:11.018,Chambre à coucher
2020-06-27 17:05:02.638,2020-06-27 20:40:41.270,Chambre à coucher
2020-06-27 20:41:46.215,2020-06-27 20:42:21.520,Salle manger ancienne Cuisine
2020-06-27 20:44:15.027,2020-06-27 20:45:16.277,Salon
2020-06-27 20:45:31.178,2020-06-27 20:46:12.517,Salle manger ancienne Cuisine
2020-06-27 20:46:12.517,2020-06-27 20:46:21.525,Réfrigérateur
2020-06-27 20:46:21.525,2020-06-27 20:47:05.148,Salle manger ancienne Cuisine
2020-06-27 20:47:07.503,2020-06-27 20:47:12.643,Réfrigérateur
2020-06-27 20:47:16.110,2020-06-27 20:47:45.833,Salle manger ancienne Cuisine
2020-06-27 20:47:54.416,2020-06-27 20:47:54.531,Réfrigérateur
2020-06-27 20:48:02.903,2020-06-27 20:48:51.117,Salle manger ancienne Cuisine
2020-06-27 20:48:59.249,2020-06-27 20:48:59.361,Réfrigérateur
2020-06-27 20:49:03.806,2020-06-27 20:50:40.626,Salle manger ancienne Cuisine
2020-06-27 20:50:40.626,2020-06-27 20:50:48.002,Placard buffet
2020-06-27 20:50:42.091,2020-06-27 20:50:54.553,Salle manger ancienne Cuisine
2020-06-27 20:50:48.002,2020-06-27 20:50:55.465,Placard buffet
2020-06-27 20:50:55.465,2020-06-27 20:51:08.254,Salle manger ancienne Cuisine
2020-06-27 20:51:08.254,2020-06-27 20:51:17.244,Placard buffet
2020-06-27 20:51:17.244,2020-06-27 20:51:38.161,Salle manger ancienne Cuisine
2020-06-27 20:51:49.418,2020-06-27 21:02:38.722,Salon
2020-06-27 21:02:48.448,2020-06-27 21:05:16.119,Toilette
2020-06-27 21:05:22.922,2020-06-27 21:05:57.666,Salle de bain
2020-06-27 21:06:12.045,2020-06-27 22:16:40.252,Salon
2020-06-27 22:16:40.252,2020-06-27 22:19:42.767,Chambre à coucher
2020-06-27 22:19:42.767,2020-06-27 22:36:03.933,Salon
2020-06-27 22:36:03.933,2020-06-27 22:39:56.429,Chambre à coucher
2020-06-27 22:39:56.429,2020-06-27 22:40:17.505,Salon
2020-06-27 22:40:37.291,2020-06-27 22:42:25.749,Salle manger ancienne Cuisine
2020-06-27 22:42:39.270,2020-06-27 22:42:44.162,Salle de bain
2020-06-27 22:43:36.229,2020-06-27 22:43:38.596,Bureau
2020-06-27 22:44:04.478,2020-06-27 22:44:46.017,Salle manger ancienne Cuisine
2020-06-27 22:45:04.002,2020-06-27 22:45:36.707,Chambre à coucher
2020-06-27 22:45:36.707,2020-06-27 22:45:40.332,Toilette
2020-06-27 22:45:37.955,2020-06-27 22:45:41.857,Salle de bain
2020-06-27 22:45:41.857,2020-06-27 22:46:09.590,Placard Penderie
2020-06-27 22:46:19.029,2020-06-27 22:46:19.148,Chambre à coucher
2020-06-27 22:46:35.939,2020-06-27 22:46:48.270,Salle manger ancienne Cuisine
2020-06-27 22:49:20.497,2020-06-27 22:52:38.132,Toilette
2020-06-27 23:03:07.234,2020-06-27 23:10:53.534,Chambre à coucher
2020-06-27 23:10:53.534,2020-06-27 23:11:30.477,Ordinateur
2020-06-27 23:11:30.477,2020-06-28 04:09:25.165,Chambre à coucher
2020-06-28 04:09:25.165,2020-06-28 04:47:59.541,Salon
2020-06-28 04:47:59.541,2020-06-28 05:51:52.728,Chambre à coucher
2020-06-28 05:52:10.242,2020-06-28 05:58:02.527,Toilette
2020-06-28 05:58:10.249,2020-06-28 05:59:30.559,Salle de bain
2020-06-28 05:59:39.102,2020-06-28 05:59:49.666,Bureau
2020-06-28 06:00:08.415,2020-06-28 06:00:28.869,Salon
2020-06-28 06:00:46.751,2020-06-28 06:03:16.384,Salle manger ancienne Cuisine
2020-06-28 06:03:16.384,2020-06-28 06:03:22.310,Réfrigérateur
2020-06-28 06:03:22.310,2020-06-28 06:03:33.412,Salle manger ancienne Cuisine
2020-06-28 06:03:33.412,2020-06-28 06:03:39.435,Réfrigérateur
2020-06-28 06:03:39.435,2020-06-28 06:03:51.001,Salle manger ancienne Cuisine
2020-06-28 06:03:51.001,2020-06-28 06:04:08.974,Placard buffet
2020-06-28 06:04:08.974,2020-06-28 06:05:12.770,Salle manger ancienne Cuisine
2020-06-28 06:05:12.770,2020-06-28 06:05:30.933,Placard buffet
2020-06-28 06:05:30.933,2020-06-28 06:20:26.494,Salle manger ancienne Cuisine
2020-06-28 06:20:26.494,2020-06-28 06:20:41.009,Réfrigérateur
2020-06-28 06:20:41.009,2020-06-28 06:20:41.130,Salle manger ancienne Cuisine
2020-06-28 06:20:41.130,2020-06-28 06:20:55.138,Réfrigérateur
2020-06-28 06:20:55.138,2020-06-28 06:29:57.224,Salle manger ancienne Cuisine
2020-06-28 06:30:10.137,2020-06-28 06:30:20.025,Bureau
2020-06-28 06:30:24.815,2020-06-28 06:30:27.244,Ordinateur
2020-06-28 06:30:42.589,2020-06-28 06:30:42.706,Bureau
2020-06-28 06:31:01.970,2020-06-28 06:31:06.459,Salon
2020-06-28 06:31:23.362,2020-06-28 06:32:15.489,Salle manger ancienne Cuisine
2020-06-28 06:32:24.420,2020-06-28 06:32:34.025,Chambre à coucher
2020-06-28 06:32:41.099,2020-06-28 06:33:07.424,Bureau
2020-06-28 06:46:27.738,2020-06-28 07:36:22.967,Bureau
2020-06-28 07:36:43.566,2020-06-28 07:38:31.858,Toilette
2020-06-28 07:38:36.259,2020-06-28 07:39:08.053,Salle de bain
2020-06-28 07:39:13.237,2020-06-28 07:42:51.434,Chambre à coucher
2020-06-28 07:54:17.429,2020-06-28 07:54:22.394,Chambre à coucher
2020-06-28 07:54:30.374,2020-06-28 07:54:53.513,Placard 2
2020-06-28 07:55:03.241,2020-06-28 07:55:15.772,Salle manger ancienne Cuisine
2020-06-28 07:55:18.370,2020-06-28 07:55:22.294,Placard buffet
2020-06-28 07:55:30.340,2020-06-28 07:55:44.304,Salle manger ancienne Cuisine
2020-06-28 07:55:44.304,2020-06-28 07:55:47.299,Placard buffet
2020-06-28 07:55:45.988,2020-06-28 07:58:23.805,Salle manger ancienne Cuisine
2020-06-28 07:58:23.805,2020-06-28 08:21:57.752,Sortie de maison
2020-06-28 08:23:36.537,2020-06-28 08:24:52.184,Chambre à coucher
2020-06-28 08:25:05.201,2020-06-28 08:25:19.646,Salle manger ancienne Cuisine
2020-06-28 08:25:20.979,2020-06-28 08:27:56.136,Chambre à coucher
2020-06-28 08:28:05.881,2020-06-28 09:01:08.809,Salle manger ancienne Cuisine
2020-06-28 09:01:14.572,2020-06-28 09:02:15.864,Bureau
2020-06-28 09:02:15.864,2020-06-28 09:02:23.255,Placard 2
2020-06-28 09:02:20.763,2020-06-28 09:02:36.810,Salle de bain
2020-06-28 09:02:23.255,2020-06-28 09:02:53.144,Placard 2
2020-06-28 09:02:53.144,2020-06-28 09:03:05.281,Salle manger ancienne Cuisine
2020-06-28 09:03:05.281,2020-06-28 09:03:36.986,Chambre à coucher
2020-06-28 09:03:36.986,2020-06-28 09:03:46.562,Placard Penderie
2020-06-28 09:03:46.562,2020-06-28 09:04:22.506,Chambre à coucher
2020-06-28 09:03:48.412,2020-06-28 09:04:28.375,Placard Penderie
2020-06-28 09:04:28.375,2020-06-28 09:04:41.808,Chambre à coucher
2020-06-28 09:04:44.523,2020-06-28 09:06:38.901,Salle manger ancienne Cuisine
2020-06-28 09:07:28.749,2020-06-28 09:29:59.948,Sortie de maison
2020-06-28 09:30:53.585,2020-06-28 09:31:22.617,Salle manger ancienne Cuisine
2020-06-28 09:32:08.643,2020-06-28 09:33:50.981,Salon
2020-06-28 09:33:50.981,2020-06-28 09:34:17.363,Placard Penderie
2020-06-28 09:34:17.363,2020-06-28 09:35:32.358,Salle manger ancienne Cuisine
2020-06-28 09:35:32.358,2020-06-28 09:35:47.164,Chambre à coucher
2020-06-28 09:35:40.762,2020-06-28 09:35:48.796,Salle de bain
2020-06-28 09:35:47.164,2020-06-28 09:35:49.796,Placard Penderie
2020-06-28 09:35:49.796,2020-06-28 09:36:01.051,Chambre à coucher
2020-06-28 09:36:01.051,2020-06-28 09:36:07.440,Placard Penderie
2020-06-28 09:36:07.440,2020-06-28 09:48:32.140,Salle manger ancienne Cuisine
2020-06-28 09:48:46.532,2020-06-28 09:49:38.913,Bureau
2020-06-28 09:49:38.913,2020-06-28 09:49:43.900,Ordinateur
2020-06-28 09:49:40.855,2020-06-28 09:50:18.454,Bureau
2020-06-28 09:50:18.454,2020-06-28 09:50:20.367,Salle manger ancienne Cuisine
2020-06-28 10:06:15.269,2020-06-28 10:16:31.800,Chambre à coucher
2020-06-28 11:57:37.114,2020-06-28 12:01:02.428,Salle manger ancienne Cuisine
2020-06-28 12:01:02.428,2020-06-28 12:01:12.919,Réfrigérateur
2020-06-28 12:01:08.707,2020-06-28 12:01:25.790,Salle manger ancienne Cuisine
2020-06-28 12:01:12.919,2020-06-28 12:01:27.283,Réfrigérateur
2020-06-28 12:01:25.790,2020-06-28 12:01:28.240,Salle manger ancienne Cuisine
2020-06-28 12:01:27.283,2020-06-28 12:01:33.211,Réfrigérateur
2020-06-28 12:01:33.211,2020-06-28 12:12:00.620,Salle manger ancienne Cuisine
2020-06-28 12:12:00.620,2020-06-28 12:12:05.551,Réfrigérateur
2020-06-28 12:12:04.368,2020-06-28 12:12:12.990,Salle manger ancienne Cuisine
2020-06-28 12:12:05.551,2020-06-28 12:12:20.096,Réfrigérateur
2020-06-28 12:12:20.096,2020-06-28 12:12:34.556,Salle manger ancienne Cuisine
2020-06-28 12:12:34.556,2020-06-28 12:12:40.539,Réfrigérateur
2020-06-28 12:12:40.539,2020-06-28 12:14:54.173,Salle manger ancienne Cuisine
2020-06-28 12:14:54.173,2020-06-28 12:14:59.578,Placard buffet
2020-06-28 12:14:55.848,2020-06-28 12:15:08.542,Salle manger ancienne Cuisine
2020-06-28 12:14:59.578,2020-06-28 12:15:10.051,Placard buffet
2020-06-28 12:15:10.051,2020-06-28 12:27:11.494,Salle manger ancienne Cuisine
2020-06-28 12:41:47.809,2020-06-28 12:43:31.152,Salle manger ancienne Cuisine
2020-06-28 12:43:31.152,2020-06-28 12:43:40.653,Réfrigérateur
2020-06-28 12:43:40.653,2020-06-28 12:43:46.748,Salle manger ancienne Cuisine
2020-06-28 12:43:46.748,2020-06-28 12:44:03.290,Réfrigérateur
2020-06-28 12:44:03.290,2020-06-28 13:09:14.481,Salle manger ancienne Cuisine
2020-06-28 13:09:14.481,2020-06-28 13:09:59.114,Placard 2
2020-06-28 13:09:59.114,2020-06-28 13:15:47.542,Salle manger ancienne Cuisine
2020-06-28 13:15:56.011,2020-06-28 13:35:32.027,Salon
2020-06-28 13:35:32.027,2020-06-28 13:36:26.985,Salle manger ancienne Cuisine
2020-06-28 13:36:18.747,2020-06-28 13:39:00.868,Toilette
2020-06-28 13:36:26.985,2020-06-28 13:39:07.375,Salle de bain
2020-06-28 13:39:00.868,2020-06-28 13:40:38.271,Toilette
2020-06-28 13:40:38.271,2020-06-28 13:40:42.866,Salle de bain
2020-06-28 13:40:50.780,2020-06-28 13:43:43.222,Salle manger ancienne Cuisine
2020-06-28 13:43:54.490,2020-06-28 13:44:05.073,Chambre à coucher
2020-06-28 13:44:13.755,2020-06-28 13:45:06.461,Salle manger ancienne Cuisine
2020-06-28 13:45:06.461,2020-06-28 13:45:20.213,Chambre à coucher
2020-06-28 13:45:14.331,2020-06-28 13:45:21.336,Placard Penderie
2020-06-28 13:45:20.213,2020-06-28 13:45:46.619,Chambre à coucher
2020-06-28 13:45:21.336,2020-06-28 13:45:56.693,Placard Penderie
2020-06-28 13:45:56.693,2020-06-28 13:45:56.844,Chambre à coucher
2020-06-28 13:47:36.791,2020-06-28 14:07:51.491,Sortie de maison
2020-06-28 14:08:42.934,2020-06-28 14:09:12.393,Salle manger ancienne Cuisine
2020-06-28 14:09:50.233,2020-06-28 15:40:46.116,Salon
2020-06-28 15:41:03.423,2020-06-28 15:43:39.769,Toilette
2020-06-28 15:43:46.894,2020-06-28 15:44:18.597,Salle de bain
2020-06-28 15:44:18.597,2020-06-28 15:44:26.839,Placard Penderie
2020-06-28 15:44:26.839,2020-06-28 15:44:27.109,Chambre à coucher
2020-06-28 15:53:12.900,2020-06-28 15:55:02.733,Chambre à coucher
2020-06-28 15:55:08.099,2020-06-28 15:55:12.490,Bureau
2020-06-28 15:55:12.490,2020-06-28 15:55:41.099,Ordinateur
2020-06-28 15:55:41.099,2020-06-28 15:57:20.137,Bureau
2020-06-28 15:57:27.564,2020-06-28 15:59:39.986,Chambre à coucher
2020-06-28 15:59:46.364,2020-06-28 16:01:25.827,Bureau
2020-06-28 16:01:42.544,2020-06-28 16:02:07.789,Chambre à coucher
2020-06-28 16:02:20.916,2020-06-28 16:02:32.661,Salon
2020-06-28 16:02:32.661,2020-06-28 16:03:03.254,Salle manger ancienne Cuisine
2020-06-28 16:02:47.418,2020-06-28 16:03:09.832,Placard Penderie
2020-06-28 16:03:09.832,2020-06-28 16:04:16.483,Salle manger ancienne Cuisine
2020-06-28 16:04:16.483,2020-06-28 16:05:08.153,Placard Penderie
2020-06-28 16:05:08.153,2020-06-28 16:05:16.796,Chambre à coucher
2020-06-28 16:05:16.796,2020-06-28 16:05:25.619,Placard Penderie
2020-06-28 16:05:22.642,2020-06-28 16:05:59.176,Chambre à coucher
2020-06-28 16:05:59.176,2020-06-28 16:06:10.477,Bureau
2020-06-28 16:06:10.477,2020-06-28 16:06:23.382,Ordinateur
2020-06-28 16:06:23.382,2020-06-28 17:52:48.835,Bureau
2020-06-28 17:52:48.835,2020-06-28 17:56:24.662,Chambre à coucher
2020-06-28 17:56:24.662,2020-06-28 18:03:24.745,Bureau
2020-06-28 18:03:24.745,2020-06-28 18:03:43.330,Ordinateur
2020-06-28 18:03:43.330,2020-06-28 18:12:38.476,Bureau
2020-06-28 18:12:57.342,2020-06-28 18:41:39.374,Salon
2020-06-28 18:41:53.820,2020-06-28 18:42:16.044,Salle manger ancienne Cuisine
2020-06-28 18:42:35.598,2020-06-28 19:07:45.450,Salon
2020-06-28 19:08:08.080,2020-06-28 19:08:22.537,Salle manger ancienne Cuisine
2020-06-28 19:08:32.145,2020-06-28 19:10:28.562,Toilette
2020-06-28 19:10:34.799,2020-06-28 19:11:14.621,Salle de bain
2020-06-28 19:11:21.892,2020-06-28 19:11:22.043,Toilette
2020-06-28 19:11:28.045,2020-06-28 19:12:16.094,Salle manger ancienne Cuisine
2020-06-28 19:12:31.348,2020-06-28 19:12:31.561,Réfrigérateur
2020-06-28 19:12:40.685,2020-06-28 19:12:56.386,Salle manger ancienne Cuisine
2020-06-28 19:12:56.386,2020-06-28 19:13:04.365,Réfrigérateur
2020-06-28 19:13:04.365,2020-06-28 19:13:08.391,Salle manger ancienne Cuisine
2020-06-28 19:13:08.391,2020-06-28 19:13:17.932,Réfrigérateur
2020-06-28 19:13:17.932,2020-06-28 19:14:45.041,Salle manger ancienne Cuisine
2020-06-28 19:14:53.231,2020-06-28 19:14:54.725,Réfrigérateur
2020-06-28 19:15:00.065,2020-06-28 19:15:12.382,Salle manger ancienne Cuisine
2020-06-28 19:15:12.382,2020-06-28 19:15:33.935,Réfrigérateur
2020-06-28 19:15:33.935,2020-06-28 19:15:35.926,Salle manger ancienne Cuisine
2020-06-28 19:15:35.926,2020-06-28 19:15:50.092,Réfrigérateur
2020-06-28 19:15:50.092,2020-06-28 19:15:55.070,Salle manger ancienne Cuisine
2020-06-28 19:16:00.052,2020-06-28 19:16:00.193,Réfrigérateur
2020-06-28 19:16:03.089,2020-06-28 19:20:54.715,Salle manger ancienne Cuisine
2020-06-28 19:20:54.715,2020-06-28 19:21:02.140,Réfrigérateur
2020-06-28 19:21:01.045,2020-06-28 19:21:15.588,Salle manger ancienne Cuisine
2020-06-28 19:21:46.447,2020-06-28 19:21:51.646,Salle manger ancienne Cuisine
2020-06-28 19:21:50.458,2020-06-28 19:22:02.110,Réfrigérateur
2020-06-28 19:22:02.110,2020-06-28 19:22:20.059,Salle manger ancienne Cuisine
2020-06-28 19:22:21.646,2020-06-28 19:22:26.177,Placard buffet
2020-06-28 19:22:26.177,2020-06-28 19:22:37.670,Salle manger ancienne Cuisine
2020-06-28 19:22:31.053,2020-06-28 19:22:39.044,Placard buffet
2020-06-28 19:22:39.044,2020-06-28 19:22:41.470,Salle manger ancienne Cuisine
2020-06-28 19:22:57.872,2020-06-28 19:57:28.791,Salon
2020-06-28 19:57:28.791,2020-06-28 19:57:46.833,Placard buffet
2020-06-28 19:57:44.460,2020-06-28 19:57:54.339,Salle manger ancienne Cuisine
2020-06-28 19:57:54.339,2020-06-28 20:06:20.805,Salon
2020-06-28 20:06:32.243,2020-06-28 20:06:39.437,Salle manger ancienne Cuisine
2020-06-28 20:06:55.269,2020-06-28 20:45:30.826,Salon
2020-06-28 20:46:08.007,2020-06-28 20:48:06.265,Bureau
2020-06-28 20:49:04.132,2020-06-28 21:11:44.983,Salon
2020-06-28 21:12:13.739,2020-06-28 21:12:13.914,Salle manger ancienne Cuisine
2020-06-28 21:12:13.914,2020-06-28 21:12:46.497,Chambre à coucher
2020-06-28 21:12:46.497,2020-06-28 22:11:09.390,Bureau
2020-06-28 22:11:09.390,2020-06-28 22:30:26.296,Salon
2020-06-28 22:30:29.295,2020-06-28 22:30:37.140,Bureau
2020-06-28 22:30:37.140,2020-06-28 22:30:54.304,Ordinateur
2020-06-28 22:30:54.304,2020-06-28 22:34:10.981,Toilette
2020-06-28 22:34:25.356,2020-06-28 22:35:04.577,Salle de bain
2020-06-28 22:35:20.875,2020-06-28 22:39:58.881,Salon
2020-06-28 22:39:58.881,2020-06-28 22:40:14.589,Chambre à coucher
2020-06-28 22:47:24.482,2020-06-28 22:47:40.047,Chambre à coucher
2020-06-28 22:47:34.967,2020-06-28 22:47:42.048,Salle de bain
2020-06-28 22:47:42.048,2020-06-29 00:58:42.575,Chambre à coucher
2020-06-29 00:58:42.575,2020-06-29 01:18:04.795,Salon
2020-06-29 01:18:04.795,2020-06-29 05:32:26.436,Chambre à coucher
2020-06-29 05:32:34.529,2020-06-29 05:38:18.684,Toilette
2020-06-29 05:38:23.538,2020-06-29 05:39:36.669,Salle de bain
2020-06-29 05:39:50.438,2020-06-29 05:39:54.558,Bureau
2020-06-29 05:40:18.540,2020-06-29 05:40:34.524,Salon
2020-06-29 05:40:50.050,2020-06-29 05:45:56.132,Salle manger ancienne Cuisine
2020-06-29 05:45:56.132,2020-06-29 05:46:03.049,Placard buffet
2020-06-29 05:46:03.049,2020-06-29 05:47:13.471,Salle manger ancienne Cuisine
2020-06-29 05:47:13.471,2020-06-29 05:47:25.662,Placard buffet
2020-06-29 05:47:20.214,2020-06-29 05:47:26.536,Salle manger ancienne Cuisine
2020-06-29 05:47:55.221,2020-06-29 05:47:59.077,Salle manger ancienne Cuisine
2020-06-29 05:47:59.077,2020-06-29 05:48:04.458,Réfrigérateur
2020-06-29 05:48:00.862,2020-06-29 05:48:11.443,Salle manger ancienne Cuisine
2020-06-29 05:48:04.458,2020-06-29 05:48:14.923,Réfrigérateur
2020-06-29 05:48:14.923,2020-06-29 05:52:46.986,Salle manger ancienne Cuisine
2020-06-29 05:52:46.986,2020-06-29 05:52:57.442,Réfrigérateur
2020-06-29 05:52:57.442,2020-06-29 05:53:05.262,Salle manger ancienne Cuisine
2020-06-29 05:53:06.684,2020-06-29 05:53:06.832,Réfrigérateur
2020-06-29 05:53:14.683,2020-06-29 06:03:42.387,Salle manger ancienne Cuisine
2020-06-29 06:03:42.387,2020-06-29 06:03:48.281,Réfrigérateur
2020-06-29 06:03:46.994,2020-06-29 06:03:53.479,Salle manger ancienne Cuisine
2020-06-29 06:03:48.281,2020-06-29 06:03:54.715,Réfrigérateur
2020-06-29 06:03:54.715,2020-06-29 06:04:27.526,Salle manger ancienne Cuisine
2020-06-29 06:04:27.526,2020-06-29 06:04:38.528,Placard buffet
2020-06-29 06:04:32.296,2020-06-29 06:04:51.943,Salle manger ancienne Cuisine
2020-06-29 06:04:51.943,2020-06-29 06:04:56.333,Placard buffet
2020-06-29 06:04:58.997,2020-06-29 06:05:26.077,Salle manger ancienne Cuisine
2020-06-29 06:05:31.933,2020-06-29 06:05:45.493,Placard 2
2020-06-29 06:05:48.033,2020-06-29 06:05:59.169,Salle manger ancienne Cuisine
2020-06-29 06:06:05.053,2020-06-29 06:06:20.626,Placard 2
2020-06-29 06:06:30.718,2020-06-29 06:14:02.347,Salle manger ancienne Cuisine
2020-06-29 06:14:17.690,2020-06-29 06:14:21.155,Bureau
2020-06-29 06:14:21.155,2020-06-29 06:14:26.543,Ordinateur
2020-06-29 06:14:26.543,2020-06-29 06:14:48.013,Bureau
2020-06-29 06:15:02.316,2020-06-29 06:15:21.661,Salon
2020-06-29 06:15:47.589,2020-06-29 06:16:03.157,Salle manger ancienne Cuisine
2020-06-29 06:16:10.935,2020-06-29 06:16:23.499,Chambre à coucher
2020-06-29 06:16:28.232,2020-06-29 06:25:38.463,Bureau
2020-06-29 06:46:58.002,2020-06-29 07:20:03.055,Bureau
2020-06-29 07:20:03.055,2020-06-29 07:20:12.275,Ordinateur
2020-06-29 07:20:12.275,2020-06-29 07:21:29.497,Salle manger ancienne Cuisine
2020-06-29 07:21:38.242,2020-06-29 07:24:11.381,Bureau
2020-06-29 07:24:23.316,2020-06-29 07:26:24.839,Salle de bain
2020-06-29 07:26:27.835,2020-06-29 07:28:56.216,Chambre à coucher
2020-06-29 07:28:56.216,2020-06-29 07:29:07.337,Salle de bain
2020-06-29 07:29:06.386,2020-06-29 07:29:29.588,Chambre à coucher
2020-06-29 07:29:07.337,2020-06-29 07:29:31.886,Salle de bain
2020-06-29 07:29:31.886,2020-06-29 07:29:42.365,Salle manger ancienne Cuisine
2020-06-29 07:29:44.790,2020-06-29 07:31:36.718,Toilette
2020-06-29 07:45:04.285,2020-06-29 07:45:09.815,Salle de bain
2020-06-29 07:45:17.105,2020-06-29 07:45:39.580,Salle manger ancienne Cuisine
2020-06-29 07:45:52.608,2020-06-29 07:55:23.844,Bureau
2020-06-29 07:55:28.420,2020-06-29 08:01:07.504,Bureau
2020-06-29 08:01:07.504,2020-06-29 08:10:53.682,Salon
2020-06-29 08:11:01.514,2020-06-29 08:11:21.456,Salle manger ancienne Cuisine
2020-06-29 08:11:23.196,2020-06-29 08:13:03.270,Salon
2020-06-29 08:13:11.010,2020-06-29 08:15:01.205,Chambre à coucher
2020-06-29 08:15:13.512,2020-06-29 08:15:13.632,Bureau
2020-06-29 08:15:13.632,2020-06-29 08:15:36.063,Ordinateur
2020-06-29 08:15:36.063,2020-06-29 08:33:11.500,Bureau
2020-06-29 08:33:11.500,2020-06-29 08:33:19.452,Salon
2020-06-29 08:33:19.452,2020-06-29 08:39:34.934,Bureau
2020-06-29 08:39:49.330,2020-06-29 08:39:59.158,Salle manger ancienne Cuisine
2020-06-29 08:39:59.158,2020-06-29 08:42:02.745,Salon
2020-06-29 08:42:02.745,2020-06-29 08:42:02.921,Salle manger ancienne Cuisine
2020-06-29 08:42:21.311,2020-06-29 08:42:45.603,Placard 2
2020-06-29 08:43:03.132,2020-06-29 08:45:55.710,Salon
2020-06-29 08:46:09.500,2020-06-29 08:46:39.320,Salle manger ancienne Cuisine
2020-06-29 08:49:31.729,2020-06-29 08:51:17.972,Bureau
2020-06-29 08:51:35.981,2020-06-29 08:53:05.354,Salle de bain
2020-06-29 08:53:05.354,2020-06-29 08:53:19.952,Salon
2020-06-29 08:55:09.321,2020-06-29 09:32:53.833,Salon
2020-06-29 09:35:27.987,2020-06-29 09:35:52.214,Salon
2020-06-29 09:36:08.172,2020-06-29 09:36:08.339,Salle manger ancienne Cuisine
2020-06-29 09:36:08.339,2020-06-29 09:37:23.414,Bureau
2020-06-29 09:37:23.414,2020-06-29 09:38:26.923,Salon
2020-06-29 09:38:38.852,2020-06-29 09:38:58.689,Salle manger ancienne Cuisine
2020-06-29 09:39:36.862,2020-06-29 10:25:56.965,Salon
2020-06-29 10:26:01.720,2020-06-29 10:26:12.795,Salle manger ancienne Cuisine
2020-06-29 10:26:19.357,2020-06-29 10:32:48.236,Salon
2020-06-29 10:32:48.236,2020-06-29 10:33:11.630,Salle manger ancienne Cuisine
